|  -871.928340923212 |   288.963089230865 

[  0  0  0  0  0  0  0  0  0 ] (0.00000030)
[  0  0  0  0  0  0  0  0  1 ] (0.00003799)
[  0  0  0  0  0  0  0  0  2 ] (0.00000425)
[  0  0  0  0  0  0  0  0  3 ] (0.00001416)
[  0  0  0  0  0  0  0  0  4 ] (0.00025298)
[  0  0  0  0  0  0  0  0  5 ] (0.00001047)
[  0  0  0  0  0  0  0  1  0 ] (0.00003967)
[  0  0  0  0  0  0  0  1  1 ] (0.00000167)
[  0  0  0  0  0  0  0  1  2 ] (0.00055241)
[  0  0  0  0  0  0  0  1  3 ] (0.00002074)
[  0  0  0  0  0  0  0  1  4 ] (0.00000138)
[  0  0  0  0  0  0  0  2  0 ] (0.00000118)
[  0  0  0  0  0  0  0  2  1 ] (0.00062299)
[  0  0  0  0  0  0  0  2  2 ] (0.00172646)
[  0  0  0  0  0  0  0  2  3 ] (0.00006701)
[  0  0  0  0  0  0  0  3  0 ] (0.00023395)
[  0  0  0  0  0  0  0  3  1 ] (0.00787575)
[  0  0  0  0  0  0  0  3  2 ] (0.00046070)
[  0  0  0  0  0  0  0  4  0 ] (0.00038532)
[  0  0  0  0  0  0  0  4  1 ] (0.00001222)
[  0  0  0  0  0  0  0  5  0 ] (0.00001664)
[  0  0  0  0  0  0  1  0  0 ] (0.00000046)
[  0  0  0  0  0  0  1  0  1 ] (0.00000926)
[  0  0  0  0  0  0  1  0  2 ] (0.00000546)
[  0  0  0  0  0  0  1  0  3 ] (0.00018154)
[  0  0  0  0  0  0  1  0  4 ] (0.00000094)
[  0  0  0  0  0  0  1  1  0 ] (0.00000013)
[  0  0  0  0  0  0  1  1  1 ] (0.00004026)
[  0  0  0  0  0  0  1  1  2 ] (0.00009638)
[  0  0  0  0  0  0  1  1  3 ] (0.00000797)
[  0  0  0  0  0  0  1  2  0 ] (0.00001292)
[  0  0  0  0  0  0  1  2  1 ] (0.00007352)
[  0  0  0  0  0  0  1  2  2 ] (0.00028264)
[  0  0  0  0  0  0  1  3  0 ] (0.00035926)
[  0  0  0  0  0  0  1  3  1 ] (0.00020076)
[  0  0  0  0  0  0  1  4  0 ] (0.00002119)
[  0  0  0  0  0  0  2  0  0 ] (0.00005046)
[  0  0  0  0  0  0  2  0  1 ] (0.00015454)
[  0  0  0  0  0  0  2  0  2 ] (0.00061126)
[  0  0  0  0  0  0  2  0  3 ] (0.00009859)
[  0  0  0  0  0  0  2  1  0 ] (0.00005920)
[  0  0  0  0  0  0  2  1  1 ] (0.00032311)
[  0  0  0  0  0  0  2  1  2 ] (0.00012534)
[  0  0  0  0  0  0  2  2  0 ] (0.00000013)
[  0  0  0  0  0  0  2  2  1 ] (0.00005894)
[  0  0  0  0  0  0  2  3  0 ] (0.00016637)
[  0  0  0  0  0  0  3  0  0 ] (0.00000837)
[  0  0  0  0  0  0  3  0  1 ] (0.00009276)
[  0  0  0  0  0  0  3  0  2 ] (0.00000931)
[  0  0  0  0  0  0  3  1  0 ] (0.00000032)
[  0  0  0  0  0  0  3  1  1 ] (0.00000165)
[  0  0  0  0  0  0  3  2  0 ] (0.00000261)
[  0  0  0  0  0  0  4  0  0 ] (0.00023704)
[  0  0  0  0  0  0  4  0  1 ] (0.00002836)
[  0  0  0  0  0  0  4  1  0 ] (0.00000000)
[  0  0  0  0  0  0  5  0  0 ] (0.00011141)
[  0  0  0  0  0  1  0  0  0 ] (0.00000183)
[  0  0  0  0  0  1  0  0  1 ] (0.00001005)
[  0  0  0  0  0  1  0  0  2 ] (0.00004003)
[  0  0  0  0  0  1  0  0  3 ] (0.00057931)
[  0  0  0  0  0  1  0  0  4 ] (0.00000031)
[  0  0  0  0  0  1  0  1  0 ] (0.00004904)
[  0  0  0  0  0  1  0  1  1 ] (0.00053970)
[  0  0  0  0  0  1  0  1  2 ] (0.01175934)
[  0  0  0  0  0  1  0  1  3 ] (0.00006227)
[  0  0  0  0  0  1  0  2  0 ] (0.00013649)
[  0  0  0  0  0  1  0  2  1 ] (0.00015013)
[  0  0  0  0  0  1  0  2  2 ] (0.00009845)
[  0  0  0  0  0  1  0  3  0 ] (0.00002614)
[  0  0  0  0  0  1  0  3  1 ] (0.00012804)
[  0  0  0  0  0  1  0  4  0 ] (0.00014079)
[  0  0  0  0  0  1  1  0  0 ] (0.00000049)
[  0  0  0  0  0  1  1  0  1 ] (0.00003465)
[  0  0  0  0  0  1  1  0  2 ] (0.00012901)
[  0  0  0  0  0  1  1  0  3 ] (0.00000039)
[  0  0  0  0  0  1  1  1  0 ] (0.00008065)
[  0  0  0  0  0  1  1  1  1 ] (0.00002484)
[  0  0  0  0  0  1  1  1  2 ] (0.00019339)
[  0  0  0  0  0  1  1  2  0 ] (0.00028468)
[  0  0  0  0  0  1  1  2  1 ] (0.00006831)
[  0  0  0  0  0  1  1  3  0 ] (0.00014131)
[  0  0  0  0  0  1  2  0  0 ] (0.00000052)
[  0  0  0  0  0  1  2  0  1 ] (0.00002211)
[  0  0  0  0  0  1  2  0  2 ] (0.00014466)
[  0  0  0  0  0  1  2  1  0 ] (0.00000382)
[  0  0  0  0  0  1  2  1  1 ] (0.00005333)
[  0  0  0  0  0  1  2  2  0 ] (0.00033094)
[  0  0  0  0  0  1  3  0  0 ] (0.00000392)
[  0  0  0  0  0  1  3  0  1 ] (0.00032450)
[  0  0  0  0  0  1  3  1  0 ] (0.00002349)
[  0  0  0  0  0  1  4  0  0 ] (0.00147169)
[  0  0  0  0  0  2  0  0  0 ] (0.00000000)
[  0  0  0  0  0  2  0  0  1 ] (0.00000958)
[  0  0  0  0  0  2  0  0  2 ] (0.00007347)
[  0  0  0  0  0  2  0  0  3 ] (0.00017925)
[  0  0  0  0  0  2  0  1  0 ] (0.00002726)
[  0  0  0  0  0  2  0  1  1 ] (0.00001371)
[  0  0  0  0  0  2  0  1  2 ] (0.00027290)
[  0  0  0  0  0  2  0  2  0 ] (0.00000968)
[  0  0  0  0  0  2  0  2  1 ] (0.00016621)
[  0  0  0  0  0  2  0  3  0 ] (0.00076572)
[  0  0  0  0  0  2  1  0  0 ] (0.00000108)
[  0  0  0  0  0  2  1  0  1 ] (0.00007169)
[  0  0  0  0  0  2  1  0  2 ] (0.00000547)
[  0  0  0  0  0  2  1  1  0 ] (0.00018599)
[  0  0  0  0  0  2  1  1  1 ] (0.00000067)
[  0  0  0  0  0  2  1  2  0 ] (0.00000117)
