| -1033.217817228876 |   127.673612925201 

[  0  0  0  0  0  0  0  0  0 ] (0.00000349)
[  0  0  0  0  0  0  0  0  1 ] (0.00005091)
[  0  0  0  0  0  0  0  0  2 ] (0.00001987)
[  0  0  0  0  0  0  0  0  3 ] (0.00000065)
[  0  0  0  0  0  0  0  0  4 ] (0.00000106)
[  0  0  0  0  0  0  0  0  5 ] (0.00000008)
[  0  0  0  0  0  0  0  1  0 ] (0.00000097)
[  0  0  0  0  0  0  0  1  1 ] (0.00000650)
[  0  0  0  0  0  0  0  1  2 ] (0.00000223)
[  0  0  0  0  0  0  0  1  3 ] (0.00000083)
[  0  0  0  0  0  0  0  1  4 ] (0.00000000)
[  0  0  0  0  0  0  0  2  0 ] (0.00163905)
[  0  0  0  0  0  0  0  2  1 ] (0.00012867)
[  0  0  0  0  0  0  0  2  2 ] (0.00000108)
[  0  0  0  0  0  0  0  2  3 ] (0.00000104)
[  0  0  0  0  0  0  0  3  0 ] (0.00002335)
[  0  0  0  0  0  0  0  3  1 ] (0.00000157)
[  0  0  0  0  0  0  0  3  2 ] (0.00000000)
[  0  0  0  0  0  0  0  4  0 ] (0.00000146)
[  0  0  0  0  0  0  0  4  1 ] (0.00000005)
[  0  0  0  0  0  0  0  5  0 ] (0.00000751)
[  0  0  0  0  0  0  1  0  0 ] (0.00002056)
[  0  0  0  0  0  0  1  0  1 ] (0.00003325)
[  0  0  0  0  0  0  1  0  2 ] (0.00000087)
[  0  0  0  0  0  0  1  0  3 ] (0.00000000)
[  0  0  0  0  0  0  1  0  4 ] (0.00000007)
[  0  0  0  0  0  0  1  1  0 ] (0.00004234)
[  0  0  0  0  0  0  1  1  1 ] (0.00000672)
[  0  0  0  0  0  0  1  1  2 ] (0.00000008)
[  0  0  0  0  0  0  1  1  3 ] (0.00000000)
[  0  0  0  0  0  0  1  2  0 ] (0.00024919)
[  0  0  0  0  0  0  1  2  1 ] (0.00001625)
[  0  0  0  0  0  0  1  2  2 ] (0.00000029)
[  0  0  0  0  0  0  1  3  0 ] (0.00000465)
[  0  0  0  0  0  0  1  3  1 ] (0.00000126)
[  0  0  0  0  0  0  1  4  0 ] (0.00000023)
[  0  0  0  0  0  0  2  0  0 ] (0.00066131)
[  0  0  0  0  0  0  2  0  1 ] (0.00006304)
[  0  0  0  0  0  0  2  0  2 ] (0.00000016)
[  0  0  0  0  0  0  2  0  3 ] (0.00000101)
[  0  0  0  0  0  0  2  1  0 ] (0.00000307)
[  0  0  0  0  0  0  2  1  1 ] (0.00000023)
[  0  0  0  0  0  0  2  1  2 ] (0.00000004)
[  0  0  0  0  0  0  2  2  0 ] (0.00001089)
[  0  0  0  0  0  0  2  2  1 ] (0.00000661)
[  0  0  0  0  0  0  2  3  0 ] (0.00000442)
[  0  0  0  0  0  0  3  0  0 ] (0.00001450)
[  0  0  0  0  0  0  3  0  1 ] (0.00000056)
[  0  0  0  0  0  0  3  0  2 ] (0.00000002)
[  0  0  0  0  0  0  3  1  0 ] (0.00000616)
[  0  0  0  0  0  0  3  1  1 ] (0.00000011)
[  0  0  0  0  0  0  3  2  0 ] (0.00000633)
[  0  0  0  0  0  0  4  0  0 ] (0.00000001)
[  0  0  0  0  0  0  4  0  1 ] (0.00000046)
[  0  0  0  0  0  0  4  1  0 ] (0.00000006)
[  0  0  0  0  0  0  5  0  0 ] (0.00000001)
[  0  0  0  0  0  1  0  0  0 ] (0.00000756)
[  0  0  0  0  0  1  0  0  1 ] (0.00002015)
[  0  0  0  0  0  1  0  0  2 ] (0.00000095)
[  0  0  0  0  0  1  0  0  3 ] (0.00000006)
[  0  0  0  0  0  1  0  0  4 ] (0.00000004)
[  0  0  0  0  0  1  0  1  0 ] (0.00002738)
[  0  0  0  0  0  1  0  1  1 ] (0.00000179)
[  0  0  0  0  0  1  0  1  2 ] (0.00000008)
[  0  0  0  0  0  1  0  1  3 ] (0.00000001)
[  0  0  0  0  0  1  0  2  0 ] (0.00000002)
[  0  0  0  0  0  1  0  2  1 ] (0.00000001)
[  0  0  0  0  0  1  0  2  2 ] (0.00000010)
[  0  0  0  0  0  1  0  3  0 ] (0.00000009)
[  0  0  0  0  0  1  0  3  1 ] (0.00000001)
[  0  0  0  0  0  1  0  4  0 ] (0.00000018)
[  0  0  0  0  0  1  1  0  0 ] (0.00002794)
[  0  0  0  0  0  1  1  0  1 ] (0.00000033)
[  0  0  0  0  0  1  1  0  2 ] (0.00000059)
[  0  0  0  0  0  1  1  0  3 ] (0.00000073)
[  0  0  0  0  0  1  1  1  0 ] (0.00001654)
[  0  0  0  0  0  1  1  1  1 ] (0.00000038)
[  0  0  0  0  0  1  1  1  2 ] (0.00000004)
[  0  0  0  0  0  1  1  2  0 ] (0.00000053)
[  0  0  0  0  0  1  1  2  1 ] (0.00000030)
[  0  0  0  0  0  1  1  3  0 ] (0.00000123)
[  0  0  0  0  0  1  2  0  0 ] (0.00000091)
[  0  0  0  0  0  1  2  0  1 ] (0.00000392)
[  0  0  0  0  0  1  2  0  2 ] (0.00000011)
[  0  0  0  0  0  1  2  1  0 ] (0.00001072)
[  0  0  0  0  0  1  2  1  1 ] (0.00000015)
[  0  0  0  0  0  1  2  2  0 ] (0.00000005)
[  0  0  0  0  0  1  3  0  0 ] (0.00000351)
[  0  0  0  0  0  1  3  0  1 ] (0.00000023)
[  0  0  0  0  0  1  3  1  0 ] (0.00000162)
[  0  0  0  0  0  1  4  0  0 ] (0.00000025)
[  0  0  0  0  0  2  0  0  0 ] (0.00000048)
[  0  0  0  0  0  2  0  0  1 ] (0.00000101)
[  0  0  0  0  0  2  0  0  2 ] (0.00000073)
[  0  0  0  0  0  2  0  0  3 ] (0.00000004)
[  0  0  0  0  0  2  0  1  0 ] (0.00000196)
[  0  0  0  0  0  2  0  1  1 ] (0.00000018)
[  0  0  0  0  0  2  0  1  2 ] (0.00000003)
[  0  0  0  0  0  2  0  2  0 ] (0.00000002)
[  0  0  0  0  0  2  0  2  1 ] (0.00000009)
[  0  0  0  0  0  2  0  3  0 ] (0.00000034)
[  0  0  0  0  0  2  1  0  0 ] (0.00000666)
[  0  0  0  0  0  2  1  0  1 ] (0.00000081)
[  0  0  0  0  0  2  1  0  2 ] (0.00000005)
[  0  0  0  0  0  2  1  1  0 ] (0.00000000)
[  0  0  0  0  0  2  1  1  1 ] (0.00000001)
[  0  0  0  0  0  2  1  2  0 ] (0.00000000)
[  0  0  0  0  0  2  2  0  0 ] (0.00000145)
[  0  0  0  0  0  2  2  0  1 ] (0.00000050)
[  0  0  0  0  0  2  2  1  0 ] (0.00000018)
[  0  0  0  0  0  2  3  0  0 ] (0.00000001)
[  0  0  0  0  0  3  0  0  0 ] (0.00049721)
[  0  0  0  0  0  3  0  0  1 ] (0.00000000)
[  0  0  0  0  0  3  0  0  2 ] (0.00000009)
[  0  0  0  0  0  3  0  1  0 ] (0.00000047)
[  0  0  0  0  0  3  0  1  1 ] (0.00000013)
[  0  0  0  0  0  3  0  2  0 ] (0.00000192)
[  0  0  0  0  0  3  1  0  0 ] (0.00000150)
[  0  0  0  0  0  3  1  0  1 ] (0.00000069)
[  0  0  0  0  0  3  1  1  0 ] (0.00000819)
[  0  0  0  0  0  3  2  0  0 ] (0.00000216)
[  0  0  0  0  0  4  0  0  0 ] (0.00000417)
[  0  0  0  0  0  4  0  0  1 ] (0.00000337)
[  0  0  0  0  0  4  0  1  0 ] (0.00000476)
[  0  0  0  0  0  4  1  0  0 ] (0.00000375)
[  0  0  0  0  0  5  0  0  0 ] (0.00001221)
[  0  0  0  0  1  0  0  0  0 ] (0.00000010)
[  0  0  0  0  1  0  0  0  1 ] (0.00000003)
[  0  0  0  0  1  0  0  0  2 ] (0.00000638)
[  0  0  0  0  1  0  0  0  3 ] (0.00000120)
[  0  0  0  0  1  0  0  0  4 ] (0.00000007)
[  0  0  0  0  1  0  0  1  0 ] (0.00051899)
[  0  0  0  0  1  0  0  1  1 ] (0.00000283)
[  0  0  0  0  1  0  0  1  2 ] (0.00000024)
[  0  0  0  0  1  0  0  1  3 ] (0.00000002)
[  0  0  0  0  1  0  0  2  0 ] (0.00000000)
[  0  0  0  0  1  0  0  2  1 ] (0.00000002)
[  0  0  0  0  1  0  0  2  2 ] (0.00000000)
[  0  0  0  0  1  0  0  3  0 ] (0.00000033)
[  0  0  0  0  1  0  0  3  1 ] (0.00000002)
[  0  0  0  0  1  0  0  4  0 ] (0.00000129)
[  0  0  0  0  1  0  1  0  0 ] (0.00018984)
[  0  0  0  0  1  0  1  0  1 ] (0.00000250)
[  0  0  0  0  1  0  1  0  2 ] (0.00000001)
[  0  0  0  0  1  0  1  0  3 ] (0.00000002)
[  0  0  0  0  1  0  1  1  0 ] (0.00000247)
[  0  0  0  0  1  0  1  1  1 ] (0.00000021)
[  0  0  0  0  1  0  1  1  2 ] (0.00000001)
[  0  0  0  0  1  0  1  2  0 ] (0.00000067)
[  0  0  0  0  1  0  1  2  1 ] (0.00000020)
