|         E          |        E-E0        |          max config      
| -1058.143900196685 |   102.489678930630 | [  0  1  1  0  0  1  0  0  0 ] (0.4527)
| -1057.735530473942 |   102.898048653373 | [  0  1  0  0  0  0  1  0  0 ] (0.1381)
| -1057.472914974478 |   103.160664152837 | [  0  0  0  0  3  0  0  0  0 ] (0.3525)
| -1056.818688373970 |   103.814890753345 | [  0  3  0  0  0  1  0  0  0 ] (0.1566)
| -1056.539720003949 |   104.093859123366 | [  1  0  1  2  0  0  0  0  0 ] (0.2808)
| -1056.405947870226 |   104.227631257089 | [  1  0  1  2  0  0  0  0  0 ] (0.2462)
| -1055.492000620289 |   105.141578507026 | [  0  1  1  0  1  0  0  0  0 ] (0.1511)
| -1055.442471260926 |   105.191107866389 | [  0  0  1  0  2  0  0  0  0 ] (0.4093)
| -1055.147955694840 |   105.485623432475 | [  1  0  2  1  0  0  0  0  0 ] (0.4257)
| -1054.708110608406 |   105.925468518909 | [  1  0  0  0  0  0  0  1  0 ] (0.5405)
| -1054.322875194007 |   106.310703933308 | [  1  0  0  0  1  1  0  0  0 ] (0.2382)
| -1054.153317048909 |   106.480262078406 | [  1  0  0  0  0  0  0  0  1 ] (0.4450)
| -1054.046770716093 |   106.586808411222 | [  1  2  0  0  0  1  0  0  0 ] (0.3572)
| -1053.758990210600 |   106.874588916715 | [  0  3  0  0  0  1  0  0  0 ] (0.3413)
| -1053.253635106703 |   107.379944020612 | [  0  3  0  0  1  0  0  0  0 ] (0.3611)
| -1052.959503084234 |   107.674076043081 | [  0  0  0  4  0  0  0  0  0 ] (0.2503)
| -1052.675668484667 |   107.957910642648 | [  0  0  1  0  0  0  1  0  0 ] (0.4650)
| -1052.386517600578 |   108.247061526737 | [  0  0  1  0  0  0  1  0  0 ] (0.1981)
| -1052.118403401095 |   108.515175726220 | [  0  0  0  1  2  0  0  0  0 ] (0.4171)
| -1051.531968958707 |   109.101610168608 | [  0  0  1  0  0  2  0  0  0 ] (0.3561)
| -1050.949620599823 |   109.683958527492 | [  0  0  3  1  0  0  0  0  0 ] (0.2990)
| -1050.641802242799 |   109.991776884516 | [  0  0  3  1  0  0  0  0  0 ] (0.1743)
| -1050.374825295239 |   110.258753832076 | [  2  0  0  0  2  0  0  0  0 ] (0.3417)
| -1049.453419673224 |   111.180159454091 | [  2  0  1  0  1  0  0  0  0 ] (0.1124)
| -1049.340379291769 |   111.293199835546 | [  0  1  0  3  0  0  0  0  0 ] (0.3956)
| -1048.872932274339 |   111.760646852976 | [  1  0  2  0  0  1  0  0  0 ] (0.5946)
| -1048.509231907043 |   112.124347220272 | [  1  2  0  0  1  0  0  0  0 ] (0.1354)
| -1047.830411609698 |   112.803167517617 | [  2  0  1  0  1  0  0  0  0 ] (0.2632)
| -1047.636435097436 |   112.997144029879 | [  1  2  0  0  1  0  0  0  0 ] (0.4100)
| -1046.311212025901 |   114.322367101414 | [  0  0  2  2  0  0  0  0  0 ] (0.2037)
| -1046.032183030728 |   114.601396096587 | [  0  2  0  0  0  0  1  0  0 ] (0.3441)
| -1045.820669313428 |   114.812909813887 | [  0  0  1  1  0  1  0  0  0 ] (0.2527)
| -1045.162080904827 |   115.471498222488 | [  0  0  1  1  0  1  0  0  0 ] (0.1316)
| -1044.932603295247 |   115.700975832068 | [  0  0  2  2  0  0  0  0  0 ] (0.3613)
| -1044.790824279860 |   115.842754847455 | [  0  0  0  0  0  0  2  0  0 ] (0.4854)
| -1044.709048771542 |   115.924530355773 | [  2  0  0  0  0  0  0  1  0 ] (0.2618)
| -1043.983219887921 |   116.650359239394 | [  2  1  0  0  1  0  0  0  0 ] (0.1669)
| -1043.559775737009 |   117.073803390306 | [  1  0  2  0  1  0  0  0  0 ] (0.4224)
| -1043.384457468372 |   117.249121658943 | [  1  0  2  0  1  0  0  0  0 ] (0.2725)
| -1043.069288915798 |   117.564290211517 | [  0  2  1  1  0  0  0  0  0 ] (0.2394)
| -1042.769518251389 |   117.864060875926 | [  2  0  0  0  0  0  0  0  1 ] (0.2622)
| -1042.163329840975 |   118.470249286340 | [  1  1  0  0  0  0  1  0  0 ] (0.2569)
| -1042.009177095413 |   118.624402031902 | [  1  0  0  0  3  0  0  0  0 ] (0.4171)
| -1041.855365407532 |   118.778213719783 | [  0  2  0  0  0  2  0  0  0 ] (0.2173)
| -1041.564276519667 |   119.069302607648 | [  0  0  0  0  2  1  0  0  0 ] (0.3097)
| -1041.457231910110 |   119.176347217205 | [  0  1  0  0  1  1  0  0  0 ] (0.2631)
| -1041.213602601793 |   119.419976525522 | [  0  1  0  0  1  1  0  0  0 ] (0.1862)
| -1041.105474031009 |   119.528105096306 | [  0  2  0  0  0  2  0  0  0 ] (0.3696)
| -1040.673258539450 |   119.960320587865 | [  0  1  1  2  0  0  0  0  0 ] (0.1937)
| -1040.349693943157 |   120.283885184158 | [  1  0  1  0  0  0  1  0  0 ] (0.2636)
| -1039.962321699051 |   120.671257428264 | [  1  0  1  0  0  0  1  0  0 ] (0.1886)
| -1039.643565976614 |   120.990013150701 | [  1  1  0  0  0  2  0  0  0 ] (0.1300)
| -1039.494950407877 |   121.138628719438 | [  0  0  1  0  0  0  0  1  0 ] (0.1848)
| -1039.338915563022 |   121.294663564293 | [  0  1  1  2  0  0  0  0  0 ] (0.1389)
| -1039.011043500726 |   121.622535626589 | [  0  0  1  1  1  0  0  0  0 ] (0.1259)
| -1038.974519973412 |   121.659059153903 | [  3  0  0  0  0  0  1  0  0 ] (0.3298)
| -1038.701422856891 |   121.932156270424 | [  0  2  1  0  0  1  0  0  0 ] (0.4179)
| -1038.236999313143 |   122.396579814172 | [  0  1  2  1  0  0  0  0  0 ] (0.2407)
| -1038.172497290160 |   122.461081837155 | [  1  1  1  0  0  1  0  0  0 ] (0.2357)
| -1037.655808358987 |   122.977770768328 | [  0  1  0  0  0  0  0  0  1 ] (0.1215)
| -1037.552229754537 |   123.081349372778 | [  0  0  1  0  0  0  0  1  0 ] (0.2685)
| -1037.388406604522 |   123.245172522793 | [  0  1  2  1  0  0  0  0  0 ] (0.1753)
| -1036.972866379186 |   123.660712748129 | [  1  0  0  2  1  0  0  0  0 ] (0.4597)
| -1036.632924424744 |   124.000654702571 | [  1  0  0  1  0  0  1  0  0 ] (0.4294)
| -1036.425436038613 |   124.208143088701 | [  1  0  0  1  0  0  1  0  0 ] (0.1412)
| -1036.098005593209 |   124.535573534106 | [  0  0  0  0  1  2  0  0  0 ] (0.3034)
| -1035.819918167484 |   124.813660959831 | [  0  0  0  0  1  0  1  0  0 ] (0.2820)
| -1035.445161027161 |   125.188418100154 | [  0  0  1  0  0  0  0  0  1 ] (0.2044)
| -1035.177885105098 |   125.455694022217 | [  1  1  0  0  2  0  0  0  0 ] (0.2457)
| -1035.009542925839 |   125.624036201476 | [  0  0  2  0  0  0  1  0  0 ] (0.2728)
| -1034.656368914656 |   125.977210212659 | [  1  1  1  0  1  0  0  0  0 ] (0.1367)
| -1034.505467892166 |   126.128111235149 | [  1  0  0  2  0  1  0  0  0 ] (0.0958)
| -1034.170170714725 |   126.463408412590 | [  1  0  1  0  0  2  0  0  0 ] (0.2268)
| -1034.081901118679 |   126.551678008636 | [  0  0  0  1  0  0  0  1  0 ] (0.2038)
| -1033.531886035453 |   127.101693091862 | [  0  1  2  0  0  1  0  0  0 ] (0.4881)
| -1033.344900105306 |   127.288679022009 | [  0  0  0  0  0  1  1  0  0 ] (0.1482)
| -1033.167553895534 |   127.466025231781 | [  0  0  1  0  1  1  0  0  0 ] (0.3562)
| -1033.016873009793 |   127.616706117522 | [  1  0  0  0  0  0  2  0  0 ] (0.4147)
| -1032.474547225192 |   128.159031902123 | [  0  0  0  1  0  0  0  0  1 ] (0.2757)
| -1032.192138810894 |   128.441440316421 | [  1  0  1  0  2  0  0  0  0 ] (0.3481)
| -1031.877319443095 |   128.756259684220 | [  0  0  0  1  0  0  0  0  1 ] (0.2341)
| -1031.461980597964 |   129.171598529351 | [  0  2  0  0  2  0  0  0  0 ] (0.7115)
| -1031.247664708921 |   129.385914418394 | [  2  1  0  0  0  1  0  0  0 ] (0.1430)
| -1030.547322300557 |   130.086256826758 | [  1  0  0  1  0  2  0  0  0 ] (0.2344)
| -1030.392607953641 |   130.240971173674 | [  1  1  1  0  1  0  0  0  0 ] (0.3275)
| -1028.715160675149 |   131.918418452166 | [  0  0  0  1  1  1  0  0  0 ] (0.2118)
| -1028.282091505122 |   132.351487622193 | [  0  2  1  0  1  0  0  0  0 ] (0.1677)
| -1027.685659552135 |   132.947919575180 | [  0  0  2  0  0  2  0  0  0 ] (0.2313)
| -1027.635932625922 |   132.997646501393 | [  0  0  0  0  0  0  0  2  0 ] (0.1943)
| -1027.205651358405 |   133.427927768910 | [  0  0  0  0  0  1  0  1  0 ] (0.1138)
| -1027.185752383949 |   133.447826743366 | [  1  0  0  0  0  1  1  0  0 ] (0.1658)
| -1026.995310794193 |   133.638268333122 | [  0  1  0  0  3  0  0  0  0 ] (0.3700)
| -1026.944003330763 |   133.689575796552 | [  0  2  1  0  1  0  0  0  0 ] (0.1409)
| -1026.752376928457 |   133.881202198858 | [  0  0  0  0  0  1  0  1  0 ] (0.1742)
| -1026.196259368025 |   134.437319759290 | [  0  1  1  0  0  0  1  0  0 ] (0.1681)
| -1025.993240221830 |   134.640338905485 | [  0  1  2  0  1  0  0  0  0 ] (0.5879)
| -1025.578015282314 |   135.055563845001 | [  0  0  0  3  1  0  0  0  0 ] (0.1140)
| -1025.489921443527 |   135.143657683788 | [  0  0  0  3  1  0  0  0  0 ] (0.1676)
| -1025.319850139075 |   135.313728988240 | [  1  0  0  1  2  0  0  0  0 ] (0.2829)
| -1025.159875081106 |   135.473704046209 | [  0  2  0  0  0  0  0  0  1 ] (0.2120)
| -1024.757288411111 |   135.876290716204 | [  1  0  0  1  2  0  0  0  0 ] (0.1838)
| -1024.529129992218 |   136.104449135097 | [  3  0  0  0  0  0  0  1  0 ] (0.1676)
| -1024.302136838987 |   136.331442288328 | [  1  0  0  0  0  1  1  0  0 ] (0.0996)
| -1023.926419671656 |   136.707159455659 | [  0  1  0  2  0  1  0  0  0 ] (0.2927)
| -1023.813602377100 |   136.819976750215 | [  0  0  0  3  1  0  0  0  0 ] (0.2178)
| -1023.566453337316 |   137.067125789999 | [  0  2  0  0  0  0  0  1  0 ] (0.1838)
| -1023.378524622174 |   137.255054505141 | [  0  3  0  0  0  0  1  0  0 ] (0.1864)
| -1023.255435676335 |   137.378143450980 | [  0  0  2  0  0  0  0  1  0 ] (0.2581)
| -1023.151878216778 |   137.481700910537 | [  0  0  2  0  0  0  0  1  0 ] (0.2852)
| -1022.889650169326 |   137.743928957989 | [  0  2  0  1  1  0  0  0  0 ] (0.2475)
| -1022.859546583261 |   137.774032544054 | [  0  1  0  1  0  0  1  0  0 ] (0.1166)
| -1022.634674293594 |   137.998904833721 | [  1  0  0  0  1  0  1  0  0 ] (0.2077)
| -1022.445320434330 |   138.188258692985 | [  1  0  0  0  1  0  1  0  0 ] (0.2784)
| -1022.312347669525 |   138.321231457790 | [  0  0  0  0  1  0  0  1  0 ] (0.1367)
| -1021.957185466668 |   138.676393660647 | [  0  0  0  0  1  0  0  1  0 ] (0.2400)
| -1021.737660034117 |   138.895919093198 | [  0  0  2  0  2  0  0  0  0 ] (0.4323)
| -1021.700493745312 |   138.933085382003 | [  1  0  0  0  0  3  0  0  0 ] (0.2041)
| -1021.384666383974 |   139.248912743341 | [  0  2  0  0  0  0  0  0  1 ] (0.1545)
| -1021.142581724772 |   139.490997402543 | [  0  1  1  0  0  2  0  0  0 ] (0.1736)
| -1020.880654720954 |   139.752924406361 | [  1  0  0  1  0  0  0  1  0 ] (0.2554)
| -1020.575549466855 |   140.058029660460 | [  1  0  0  1  0  0  0  1  0 ] (0.1541)
| -1020.330624853266 |   140.302954274049 | [  0  0  0  0  1  0  0  0  1 ] (0.3702)
| -1020.164706164031 |   140.468872963284 | [  1  0  0  0  2  1  0  0  0 ] (0.0983)
| -1020.103285415373 |   140.530293711942 | [  0  1  0  0  0  0  2  0  0 ] (0.2810)
| -1019.928167924069 |   140.705411203246 | [  0  0  1  0  3  0  0  0  0 ] (0.4256)
| -1019.604108033022 |   141.029471094293 | [  1  1  0  0  1  1  0  0  0 ] (0.3107)
| -1019.465653055389 |   141.167926071926 | [  0  1  0  2  1  0  0  0  0 ] (0.2939)
| -1019.237720769860 |   141.395858357455 | [  0  1  0  2  1  0  0  0  0 ] (0.2125)
| -1018.559021934582 |   142.074557192733 | [  1  0  0  1  0  0  0  0  1 ] (0.4424)
| -1018.519486440870 |   142.114092686445 | [  0  0  2  0  0  0  0  0  1 ] (0.3083)
| -1018.188427595870 |   142.445151531445 | [  0  2  0  0  1  1  0  0  0 ] (0.2549)
| -1018.046916560058 |   142.586662567257 | [  0  2  0  0  1  1  0  0  0 ] (0.2297)
| -1017.876785961575 |   142.756793165740 | [  2  0  1  0  0  0  1  0  0 ] (0.4790)
| -1016.942200732535 |   143.691378394780 | [  0  0  0  2  0  0  0  0  1 ] (0.2267)
| -1016.407503725349 |   144.226075401966 | [  0  0  2  1  0  1  0  0  0 ] (0.2061)
| -1016.162956532131 |   144.470622595184 | [  0  0  2  1  0  1  0  0  0 ] (0.1567)
| -1015.723306434556 |   144.910272692759 | [  0  1  0  1  0  2  0  0  0 ] (0.2624)
| -1015.284273785811 |   145.349305341504 | [  0  1  0  1  0  2  0  0  0 ] (0.2301)
| -1015.252076624622 |   145.381502502693 | [  0  0  2  1  0  1  0  0  0 ] (0.2698)
| -1014.709483914913 |   145.924095212402 | [  0  1  1  0  2  0  0  0  0 ] (0.5307)
| -1014.132678102837 |   146.500901024478 | [  1  0  2  0  0  0  1  0  0 ] (0.2831)
| -1013.984363093357 |   146.649216033958 | [  1  0  2  0  0  0  1  0  0 ] (0.3951)
| -1013.758434306645 |   146.875144820670 | [  0  0  1  0  0  0  2  0  0 ] (0.2462)
| -1013.626312958555 |   147.007266168760 | [  0  0  0  2  2  0  0  0  0 ] (0.5222)
| -1013.202213815885 |   147.431365311430 | [  2  0  0  0  0  1  1  0  0 ] (0.1220)
| -1013.091170080035 |   147.542409047280 | [  1  0  1  1  1  0  0  0  0 ] (0.1460)
| -1012.529885591315 |   148.103693536000 | [  1  0  0  0  0  0  0  2  0 ] (0.4404)
| -1012.215410711741 |   148.418168415574 | [  0  0  0  0  4  0  0  0  0 ] (0.2413)
| -1011.933802321801 |   148.699776805514 | [  0  1  0  0  0  1  1  0  0 ] (0.3302)
| -1011.494148651253 |   149.139430476062 | [  0  1  1  0  0  0  0  1  0 ] (0.2547)
| -1011.131958843973 |   149.501620283342 | [  2  0  0  1  0  0  1  0  0 ] (0.4044)
| -1010.837331300712 |   149.796247826603 | [  0  0  0  1  0  0  2  0  0 ] (0.6210)
| -1010.492178567206 |   150.141400560109 | [  0  1  1  0  0  0  0  0  1 ] (0.2564)
| -1010.129476725342 |   150.504102401973 | [  0  1  0  0  0  3  0  0  0 ] (0.1967)
| -1010.044297881949 |   150.589281245366 | [  0  0  3  0  0  0  1  0  0 ] (0.1980)
| -1009.818465736948 |   150.815113390367 | [  1  0  0  0  0  1  0  1  0 ] (0.1645)
| -1009.404937901559 |   151.228641225755 | [  0  0  0  0  2  0  1  0  0 ] (0.3487)
| -1009.077763874608 |   151.555815252707 | [  0  1  0  0  0  3  0  0  0 ] (0.1555)
| -1009.036121477197 |   151.597457650118 | [  1  0  0  0  0  1  0  1  0 ] (0.1999)
| -1008.846347433142 |   151.787231694173 | [  0  1  0  0  1  0  1  0  0 ] (0.3088)
| -1008.482836379964 |   152.150742747351 | [  0  0  0  0  3  1  0  0  0 ] (0.2979)
| -1008.230466121708 |   152.403113005607 | [  0  0  2  0  1  1  0  0  0 ] (0.1726)
| -1008.151532842580 |   152.482046284735 | [  1  0  0  2  0  0  1  0  0 ] (0.4846)
| -1007.867351892494 |   152.766227234821 | [  0  0  2  0  1  1  0  0  0 ] (0.1092)
| -1007.561972607137 |   153.071606520178 | [  0  1  0  1  2  0  0  0  0 ] (0.1232)
| -1007.396637531435 |   153.236941595880 | [  1  0  0  0  1  0  0  1  0 ] (0.3146)
| -1007.250739043607 |   153.382840083708 | [  0  1  0  1  0  0  0  1  0 ] (0.1934)
| -1006.892129004683 |   153.741450122632 | [  0  1  0  1  0  0  0  1  0 ] (0.4125)
| -1006.721615986635 |   153.911963140680 | [  0  3  0  0  0  0  0  1  0 ] (0.0947)
| -1006.630858285031 |   154.002720842284 | [  1  0  0  0  1  0  0  0  1 ] (0.1202)
| -1006.548969412519 |   154.084609714796 | [  0  3  0  0  0  0  0  1  0 ] (0.1872)
| -1006.279422016469 |   154.354157110846 | [  0  3  0  0  0  0  0  1  0 ] (0.3162)
| -1006.065408008577 |   154.568171118738 | [  1  0  0  0  1  0  0  0  1 ] (0.2425)
| -1005.781136999219 |   154.852442128096 | [  0  0  1  0  0  1  1  0  0 ] (0.2011)
| -1005.663552055144 |   154.970027072171 | [  0  3  0  0  0  0  0  0  1 ] (0.0913)
| -1005.283442919070 |   155.350136208245 | [  1  0  0  1  1  1  0  0  0 ] (0.1364)
| -1005.088488806048 |   155.545090321267 | [  0  0  0  0  0  0  0  0  2 ] (0.2930)
| -1004.893149476394 |   155.740429650921 | [  0  0  0  0  0  0  0  0  2 ] (0.3740)
| -1004.554167996606 |   156.079411130709 | [  0  2  1  0  0  0  1  0  0 ] (0.2515)
| -1004.097276040719 |   156.536303086596 | [  0  1  0  0  2  1  0  0  0 ] (0.2913)
| -1003.976063385547 |   156.657515741768 | [  0  0  1  0  1  0  1  0  0 ] (0.1568)
| -1003.442323957041 |   157.191255170274 | [  0  0  1  0  1  0  1  0  0 ] (0.1888)
| -1003.256301553097 |   157.377277574218 | [  1  2  0  0  0  0  0  0  1 ] (0.4814)
| -1003.027988225813 |   157.605590901502 | [  0  0  1  1  0  2  0  0  0 ] (0.1855)
| -1002.547285582869 |   158.086293544446 | [  1  1  1  0  0  0  1  0  0 ] (0.1074)
| -1002.145357612830 |   158.488221514485 | [  1  0  2  0  0  0  0  1  0 ] (0.2230)
| -1002.096006744735 |   158.537572382580 | [  0  0  0  0  2  2  0  0  0 ] (0.1683)
| -1001.898226590771 |   158.735352536544 | [  0  0  0  1  0  1  1  0  0 ] (0.3124)
